product_Category,product_name,product_url,product_image,product_specifications
Crimping Pliers,Crimping Pliers,https://www.knipex.com/products/crimping-pliers/crimping-pliers-for-two-hand-operation/crimping-pliersfor-two-hand-operation/975219,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005901.jpg?itok=zHG26QQ8,"For solder-free electrical connections
      The ingenious lever transmission reduces the handforce up to 30% compared with regular crimping pliers
      Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Tools have been set precisely (calibrated) in the factory
      Two-hand operation for easy crimping of large conductor diameters
      Easy handling as a result of well balanced centre of gravity, angled head and ergnomically shaped handles
      Chrome vanadium electric steel in special quality, oil-hardened"
Sales Aids,Counter Display,https://www.knipex.com/products/sales-aids/counter-displays-empty/counter-displaysempty/001801V42LE,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0024630.jpg?itok=dw1235Jv,"Display of high-quality cardboard with high gloss print
      Small size, minimum space required at the point of sales"
Sales Aids,Counter Display,https://www.knipex.com/products/sales-aids/counter-displays-empty/counter-displaysempty/001801V43LE,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0024631.jpg?itok=k_NZDloy,"Display of high-quality cardboard with high gloss print
      Small size, minimum space required at the point of sales"
Sales Aids,Counter Display,https://www.knipex.com/products/sales-aids/counter-displays-empty/counter-displaysempty/001801V44LE,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0024632.jpg?itok=eLHiYzKS,"Display of high-quality cardboard with high gloss print
      Small size, minimum space required at the point of sales"
Crimping Pliers,Crimp System Pliers,https://www.knipex.com/products/crimping-pliers/crimp-system-pliers-for-exchangeable-crimping-dies/crimp-system-pliersfor-exchangeable-crimping-dies/974366,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0024786.jpg?itok=iVG7jIRS,"With attached crimping dies for MC4 solar cable connectors (2.5 / 4 / 6 mm²)
      Only one tool for almost 1000 crimping applications: usable with all crimping dies and locators 97 49 XX
      Almost parallel crimping motion
  

                

      Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Crimping pressure has been set precisely (calibrated) in the factory, re-adjustable
      Optimum transmission of force due to lever action for fatigue-reduced operation
      Ergonomically designed handles
      Different locators for precise positioning of the connectors
      Crimping dies for applications not covered in the range offered here, may be available on request
      Tool body: high-grade chrome vanadium electric steel, oil-hardened
      Chrome vanadium electric steel in special quality, oil-hardened"
Crimp Assortments,Tool Case for Photovoltaics,https://www.knipex.com/products/crimp-assortments/tool-case-for-photovoltaics/tool-case-photovoltaics-0/979103,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0024650.jpg?itok=hO4F9MW-,"With tools for photovoltaics
      With Precision Insulation Stripper 12 12 12 with adapted blades for larger stripping capacities 4.0 / 6.0 / 10.0 mm²
      With cable shears 95 16 165 for Cu cables up to Ø 15 mm
  

                

      With Crimp System Pliers 97 43 200 A for exchangeable crimping dies; crimping pressure has been set precisely (calibrated) in the factory
      Without crimping dies - please order separately (see ref. 97 49...) for individual assortment
      With service tools (hexagonal key) for the change of crimping dies
      Shock-resistant plastic case
      Foam insert with recesses for tools, crimping dies (not included) and locators
      Dimensions, exterior (W x H x D): 345 x 80 x 280 mm"
Sales Aids,Counter Display,https://www.knipex.com/products/sales-aids/counter-displays-empty/counter-displaysempty/001801V38LE,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0021498.jpg?itok=Eb9qtFYX,"Display of high-quality cardboard with high gloss print
      Small size, minimum space required at the point of sales"
Tool Kits,"Tool Case ""BIG Basic Move"" ElectricPlus",https://www.knipex.com/products/tool-kits/walizka-narz%C4%99dziowa-big-basic-move%E2%80%9D-electroplus-68-cz%C4%99%C5%9Bciowy-z-integrowanymi-k%C3%B3%C5%82kami-i-teleskopowym-uchwytem/tool-case-big-basic-move%E2%80%9D-electricplus68-partswith-integrated-wheels-and-telescopic-handle/002106,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0021494.jpg?itok=8xpZexVA,"Equipped with 27 KNIPEX tools, a total of 68 brand tools, partly VDE-tested according to DIN EN 60900
      Telescopic handle set in the base as well as two external, smooth-running skater wheels
      Two metal flip locks and a three-digit combination lock for secure locking of the cover
      Label field with two stickers for individual labelling
      Max. payload: 20 kg
      Volume: 33 litres
  

                

      Strong, ergonomic handle
      Heavy duty ABS material, black
      Circumferential aluminium frame
      Metal hinges
      Document compartment in the cover
      Two removable tool boards made of dirt-repellent PP twin-fall sheets with 31 tool pockets
      Base tray, can be fixed by a push button, 70 mm high, can be subdivided by inserts, cover board with 14 large tool pockets
      With a total of 54 inserting options"
Sales Aids,KNIPEX Cobra® range in sales display,https://www.knipex.com/products/tool-kits/knipex-cobra-range-in-sales-display/knipex-cobra-range-sales-display/001929,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0022133.jpg?itok=gd9hmd-2,"Solid style; can be fixed on tool bar systems, also suitable as counter display
      Sheet steel/wire, powder coated, black
      Display equipped with KNIPEX Cobra® water pump pliers
      Sheet steel/wire, powder coated, black"
Sales Aids,Test Support,https://www.knipex.com/products/sales-aids/test-supports/test-supports/001920,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0008268.jpg?itok=Cqlhd2-1,"For testing the self-locking function of the ""Alligator®"" and ""Cobra®"" Water Pump Pliers
      Steady stand, high stability
      Without pliers"
Sales Aids,Test Support,https://www.knipex.com/products/sales-aids/test-supports/test-supports/001920S1,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0008267.jpg?itok=OGXc0jwu,With KNIPEX Cobra® 87 01 250 on chain
Sales Aids,Test Support,https://www.knipex.com/products/sales-aids/test-supports/test-supports/001920T,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0008266.jpg?itok=kyA7TNgB,"For testing the self-locking function of the ""Alligator®"" and ""Cobra®"" Water Pump Pliers
      Collapsible for space saving transport
      Without pliers"
Sales Aids,Test Support,https://www.knipex.com/products/sales-aids/test-supports/test-supports/001921S1,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0008265.jpg?itok=KrBJHSo6,With pliers wrenches 86 03 250 on chain
Sales Aids,Test Support,https://www.knipex.com/products/sales-aids/test-supports/test-supports/001921T,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0008264.jpg?itok=gnpvNPKS,"For testing the ratchet principle of Pliers Wrenches and Multiple Slip Joint Spanner
      Can be fixed on the wall
      Without pliers"
Sales Aids,Test Support,https://www.knipex.com/products/sales-aids/test-supports/test-supports/004004,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0008032.jpg?itok=F-UeJjKG,"For Cobra® pliers family incl. Raptor Pliers, SmartGrip® and plier wrench
      Without pliers"
Sales Aids,Demonstration Kit for circlip pliers,https://www.knipex.com/products/sales-aids/demonstration-kit-for-circlip-pliers-without-pliers/demonstration-kit-circlip-plierswithout-pliers/004001,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0008034.jpg?itok=8F4KAGdu,"For circlip pliers (inside and outside)
      For demonstrating assembly and disassembly
      With circlip pliers in different sizes
      Without pliers"
Insulated Tools,Cable Shears,https://www.knipex.com/products/cable-and-wire-rope-shears/cable-shears-for-two-hand-operation/cable-shearsfor-two-hand-operation/9527600,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006091.jpg?itok=Gk_zPWud,"For cutting copper and aluminium single conductors as well as multiple stranded cables
      Not suitable for steel wire and wire ropes
      Precision-ground, hardened blades
      Clean and smooth cut without crushing and deformation
      Favourable lever ratio due to toggle lever
      Pinch guard prevents operators' fingers being pinched
      Adjustable bolted joint
      Bolted cutter head, replaceable
      Handles: steel tube
      Cutter head: high-grade chrome vanadium electric steel, forged, oil-hardened"
Cable and Wire Rope Shears,Cable Shears,https://www.knipex.com/products/cable-and-wire-rope-shears/cable-shears-ratchet-action-with-telescopic-handles/cable-shearsratchet-actionwith-telescopic-handles/9532038,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006085.jpg?itok=FU_wfyCz,"Cable shears with adjustable telescopic handles allowing angular positioning
  

                

      For cable diameters up to 38 mm, handles can be positioned at an angle to set the optimum handle width, which makes the shear also suitable for work in confined areas
      Comfortable work thanks to ratchet action and low weight
      Heavy duty telescopic handles made of oval aluminium tubing; extendable up to 770 mm for maximum leverage on large cable diameters; retractable down to 570 mm for minimum space requirements during transport
      Replaceable cutting head
      Extensive cutting range up to max. Ø 38 mm or max. 280 mm² (e.g. 4 x 70 mm² NYY) in copper and aluminium cables
      Easier, neater cut due to optimised cutting edge geometry
      Adjustable bolted joint
      Handles: high-strength oval aluminium tubing
      Cutting head: special quality high-grade tool steel, oil-hardened"
Special Pliers,Combination Shears,https://www.knipex.com/products/special-pliers/combination-shears/combination-shears/9505140,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006144.jpg?itok=V__rsOYJ,"For cutting cardboard, plastics, aluminium, brass and copper foils
      Not suitable for steel wire or iron sheets
      Precision-ground, hardened blades
      With opening spring and locking device
      Pinch guard prevents operators' fingers being pinched
      Adjustable bolted joint
      Shears body: surgical steel, stainless, vacuum-hardened
      Handles: plastic, impact-proof"
Special Pliers,Combination Shears,https://www.knipex.com/products/special-pliers/combination-shears/combination-shears/9505185,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006137.jpg?itok=zHQ5SMMH,"Angled shape - for easy execution of long cuttings
      Ergonomically shaped plastic handles
      For cutting cardboard, plastics, aluminium, brass and copper foils
      Not suitable for steel wire or iron sheets
      Precision-ground, hardened blades
      With opening spring and locking device
      Pinch guard prevents operators' fingers being pinched
      Adjustable bolted joint
      Shears body: surgical steel, stainless, vacuum-hardened
      Handles: plastic, impact-proof"
Special Pliers,Combination Shears,https://www.knipex.com/products/special-pliers/combination-shears/combination-shears/9505190,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006134.jpg?itok=8V4BvzyR,"For cutting cardboard, plastics, aluminium, brass and copper foils
      Not suitable for steel wire or iron sheets
      Precision-ground, hardened blades
      With opening spring and locking device
      Pinch guard prevents operators' fingers being pinched
      Adjustable bolted joint
      Shears body: surgical steel, stainless, vacuum-hardened
      Handles: plastic, impact-proof"
